customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,index,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
213,Lockwood,Exroll,Male,13,14-05-1996,27,Actuary,Financial Services,High Net Worth,N,Yes,6,6327 Lunder Crossing,4655,QLD,Australia,4,18187,18187,97,01-02-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,37838
213,Lockwood,Exroll,Male,13,14-05-1996,27,Actuary,Financial Services,High Net Worth,N,Yes,6,6327 Lunder Crossing,4655,QLD,Australia,4,19063,19063,0,02-12-2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,37220
214,Jeramie,Cellier,Male,82,29-11-1957,66,Food Chemist,Health,Mass Customer,N,No,6,811 Tony Road,4220,QLD,Australia,9,3540,3540,62,06-10-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
214,Jeramie,Cellier,Male,82,29-11-1957,66,Food Chemist,Health,Mass Customer,N,No,6,811 Tony Road,4220,QLD,Australia,9,3730,3730,20,26-03-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
214,Jeramie,Cellier,Male,82,29-11-1957,66,Food Chemist,Health,Mass Customer,N,No,6,811 Tony Road,4220,QLD,Australia,9,10578,10578,65,04-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
214,Jeramie,Cellier,Male,82,29-11-1957,66,Food Chemist,Health,Mass Customer,N,No,6,811 Tony Road,4220,QLD,Australia,9,16536,16536,8,24-04-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
215,Debera,Foxworthy,Female,37,24-06-1974,49,Assistant Professor,Retail,High Net Worth,N,Yes,18,0 Northport Court,4012,QLD,Australia,3,8789,8789,34,02-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,35378
215,Debera,Foxworthy,Female,37,24-06-1974,49,Assistant Professor,Retail,High Net Worth,N,Yes,18,0 Northport Court,4012,QLD,Australia,3,11971,11971,58,16-06-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,39915
215,Debera,Foxworthy,Female,37,24-06-1974,49,Assistant Professor,Retail,High Net Worth,N,Yes,18,0 Northport Court,4012,QLD,Australia,3,15424,15424,63,30-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888
215,Debera,Foxworthy,Female,37,24-06-1974,49,Assistant Professor,Retail,High Net Worth,N,Yes,18,0 Northport Court,4012,QLD,Australia,3,16043,16043,82,31-01-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,37337
215,Debera,Foxworthy,Female,37,24-06-1974,49,Assistant Professor,Retail,High Net Worth,N,Yes,18,0 Northport Court,4012,QLD,Australia,3,18737,18737,0,30-09-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,41434
215,Debera,Foxworthy,Female,37,24-06-1974,49,Assistant Professor,Retail,High Net Worth,N,Yes,18,0 Northport Court,4012,QLD,Australia,3,18830,18830,0,27-12-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
216,Cinderella,Parcall,Female,12,12-01-1995,28,Quality Engineer,Financial Services,High Net Worth,N,Yes,7,231 Havey Court,2153,NSW,Australia,10,12493,12493,88,14-12-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
216,Cinderella,Parcall,Female,12,12-01-1995,28,Quality Engineer,Financial Services,High Net Worth,N,Yes,7,231 Havey Court,2153,NSW,Australia,10,13118,13118,0,18-04-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38859
216,Cinderella,Parcall,Female,12,12-01-1995,28,Quality Engineer,Financial Services,High Net Worth,N,Yes,7,231 Havey Court,2153,NSW,Australia,10,14851,14851,87,18-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42105
216,Cinderella,Parcall,Female,12,12-01-1995,28,Quality Engineer,Financial Services,High Net Worth,N,Yes,7,231 Havey Court,2153,NSW,Australia,10,14901,14901,41,11-02-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160
218,Stefa,Dunnan,Female,37,06-08-1993,30,Administrative Officer,Property,High Net Worth,N,Yes,8,09040 Myrtle Parkway,2015,NSW,Australia,8,7449,7449,0,16-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,40670
218,Stefa,Dunnan,Female,37,06-08-1993,30,Administrative Officer,Property,High Net Worth,N,Yes,8,09040 Myrtle Parkway,2015,NSW,Australia,8,9028,9028,59,02-07-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
218,Stefa,Dunnan,Female,37,06-08-1993,30,Administrative Officer,Property,High Net Worth,N,Yes,8,09040 Myrtle Parkway,2015,NSW,Australia,8,14520,14520,0,28-06-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37873
218,Stefa,Dunnan,Female,37,06-08-1993,30,Administrative Officer,Property,High Net Worth,N,Yes,8,09040 Myrtle Parkway,2015,NSW,Australia,8,15640,15640,36,10-01-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37668
219,Markus,Mughal,Male,9,25-11-1964,59,Database Administrator III,Health,Mass Customer,N,No,7,05241 Shelley Park,2776,NSW,Australia,8,3753,3753,36,21-06-2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
219,Markus,Mughal,Male,9,25-11-1964,59,Database Administrator III,Health,Mass Customer,N,No,7,05241 Shelley Park,2776,NSW,Australia,8,3951,3951,70,02-03-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
219,Markus,Mughal,Male,9,25-11-1964,59,Database Administrator III,Health,Mass Customer,N,No,7,05241 Shelley Park,2776,NSW,Australia,8,11163,11163,40,29-10-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
219,Markus,Mughal,Male,9,25-11-1964,59,Database Administrator III,Health,Mass Customer,N,No,7,05241 Shelley Park,2776,NSW,Australia,8,17801,17801,69,16-04-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
219,Markus,Mughal,Male,9,25-11-1964,59,Database Administrator III,Health,Mass Customer,N,No,7,05241 Shelley Park,2776,NSW,Australia,8,17819,17819,23,08-03-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
219,Markus,Mughal,Male,9,25-11-1964,59,Database Administrator III,Health,Mass Customer,N,No,7,05241 Shelley Park,2776,NSW,Australia,8,18680,18680,20,20-11-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
220,Jeniffer,Apark,Female,79,10-05-1954,69,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,7 Pankratz Point,3011,VIC,Australia,8,2218,2218,36,15-01-2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
220,Jeniffer,Apark,Female,79,10-05-1954,69,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,7 Pankratz Point,3011,VIC,Australia,8,4553,4553,7,04-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
220,Jeniffer,Apark,Female,79,10-05-1954,69,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,7 Pankratz Point,3011,VIC,Australia,8,8355,8355,49,08-02-2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
220,Jeniffer,Apark,Female,79,10-05-1954,69,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,7 Pankratz Point,3011,VIC,Australia,8,11303,11303,15,15-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
220,Jeniffer,Apark,Female,79,10-05-1954,69,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,7 Pankratz Point,3011,VIC,Australia,8,15512,15512,53,13-07-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
220,Jeniffer,Apark,Female,79,10-05-1954,69,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,7 Pankratz Point,3011,VIC,Australia,8,17815,17815,85,22-05-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
221,Mara,Bloore,Female,14,10-03-1980,43,Tax Accountant,Manufacturing,Mass Customer,N,No,14,51 Crescent Oaks Parkway,2761,NSW,Australia,8,3065,3065,76,12-12-2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
221,Mara,Bloore,Female,14,10-03-1980,43,Tax Accountant,Manufacturing,Mass Customer,N,No,14,51 Crescent Oaks Parkway,2761,NSW,Australia,8,11241,11241,48,03-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
221,Mara,Bloore,Female,14,10-03-1980,43,Tax Accountant,Manufacturing,Mass Customer,N,No,14,51 Crescent Oaks Parkway,2761,NSW,Australia,8,14040,14040,12,23-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
221,Mara,Bloore,Female,14,10-03-1980,43,Tax Accountant,Manufacturing,Mass Customer,N,No,14,51 Crescent Oaks Parkway,2761,NSW,Australia,8,14714,14714,79,15-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
221,Mara,Bloore,Female,14,10-03-1980,43,Tax Accountant,Manufacturing,Mass Customer,N,No,14,51 Crescent Oaks Parkway,2761,NSW,Australia,8,14944,14944,10,02-02-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
221,Mara,Bloore,Female,14,10-03-1980,43,Tax Accountant,Manufacturing,Mass Customer,N,No,14,51 Crescent Oaks Parkway,2761,NSW,Australia,8,19184,19184,61,16-06-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
222,Nev,Larive,Male,89,03-09-1978,45,Clinical Specialist,Health,Mass Customer,N,No,16,49 Emmet Junction,2015,NSW,Australia,11,16071,16071,79,10-12-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
222,Nev,Larive,Male,89,03-09-1978,45,Clinical Specialist,Health,Mass Customer,N,No,16,49 Emmet Junction,2015,NSW,Australia,11,18102,18102,21,03-05-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
224,Morgun,Girvan,Male,2,03-12-1967,56,Compensation Analyst,Financial Services,Affluent Customer,N,No,17,6236 Summerview Terrace,2110,NSW,Australia,12,8731,8731,26,26-04-2017,TRUE,Cancelled,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
224,Morgun,Girvan,Male,2,03-12-1967,56,Compensation Analyst,Financial Services,Affluent Customer,N,No,17,6236 Summerview Terrace,2110,NSW,Australia,12,13175,13175,58,08-08-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
224,Morgun,Girvan,Male,2,03-12-1967,56,Compensation Analyst,Financial Services,Affluent Customer,N,No,17,6236 Summerview Terrace,2110,NSW,Australia,12,13894,13894,15,29-12-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
224,Morgun,Girvan,Male,2,03-12-1967,56,Compensation Analyst,Financial Services,Affluent Customer,N,No,17,6236 Summerview Terrace,2110,NSW,Australia,12,14452,14452,7,20-01-2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
224,Morgun,Girvan,Male,2,03-12-1967,56,Compensation Analyst,Financial Services,Affluent Customer,N,No,17,6236 Summerview Terrace,2110,NSW,Australia,12,19136,19136,95,21-06-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
225,Brittaney,Pring,Female,84,11-03-1977,46,Pharmacist,Health,Affluent Customer,N,No,13,682 Sheridan Avenue,2566,NSW,Australia,9,2780,2780,84,23-11-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
225,Brittaney,Pring,Female,84,11-03-1977,46,Pharmacist,Health,Affluent Customer,N,No,13,682 Sheridan Avenue,2566,NSW,Australia,9,18610,18610,63,30-08-2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
226,Bondie,Letty,Male,96,11-11-1977,46,Database Administrator IV,Manufacturing,Mass Customer,N,No,20,04139 Delladonna Place,2519,NSW,Australia,7,14880,14880,45,05-09-2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
227,Wendall,McKeand,Male,99,14-08-1973,50,Accountant I,Entertainment,Mass Customer,N,No,18,2 Scott Circle,2506,NSW,Australia,9,2247,2247,73,04-12-2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
227,Wendall,McKeand,Male,99,14-08-1973,50,Accountant I,Entertainment,Mass Customer,N,No,18,2 Scott Circle,2506,NSW,Australia,9,2407,2407,83,15-01-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
227,Wendall,McKeand,Male,99,14-08-1973,50,Accountant I,Entertainment,Mass Customer,N,No,18,2 Scott Circle,2506,NSW,Australia,9,7040,7040,49,22-05-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
227,Wendall,McKeand,Male,99,14-08-1973,50,Accountant I,Entertainment,Mass Customer,N,No,18,2 Scott Circle,2506,NSW,Australia,9,12238,12238,53,15-07-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
227,Wendall,McKeand,Male,99,14-08-1973,50,Accountant I,Entertainment,Mass Customer,N,No,18,2 Scott Circle,2506,NSW,Australia,9,18563,18563,31,21-10-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
228,Lucia,Pickervance,Female,59,25-05-1986,37,Systems Administrator II,Manufacturing,High Net Worth,N,No,12,92253 Kensington Drive,2209,NSW,Australia,7,5757,5757,49,18-03-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
228,Lucia,Pickervance,Female,59,25-05-1986,37,Systems Administrator II,Manufacturing,High Net Worth,N,No,12,92253 Kensington Drive,2209,NSW,Australia,7,13217,13217,0,22-03-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
228,Lucia,Pickervance,Female,59,25-05-1986,37,Systems Administrator II,Manufacturing,High Net Worth,N,No,12,92253 Kensington Drive,2209,NSW,Australia,7,15484,15484,10,14-10-2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
228,Lucia,Pickervance,Female,59,25-05-1986,37,Systems Administrator II,Manufacturing,High Net Worth,N,No,12,92253 Kensington Drive,2209,NSW,Australia,7,17749,17749,0,01-05-2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,4588,4588,100,24-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,7894,7894,66,11-05-2017,TRUE,Cancelled,Solex,Standard,medium,medium,1163.89,$589.27,42560
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,10464,10464,66,27-02-2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,13665,13665,4,07-03-2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,13824,13824,66,13-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,14622,14622,9,14-05-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,17677,17677,74,23-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,19465,19465,0,07-07-2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
230,Maegan,Scyone,Female,74,24-06-1954,69,Internal Auditor,Property,High Net Worth,N,No,11,4 5th Point,2075,NSW,Australia,11,19633,19633,95,14-08-2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
231,Basile,Winsor,Male,48,05-08-1995,28,Design Engineer,Financial Services,Mass Customer,N,Yes,3,11667 Blackbird Street,2226,NSW,Australia,10,8459,8459,67,15-11-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710
231,Basile,Winsor,Male,48,05-08-1995,28,Design Engineer,Financial Services,Mass Customer,N,Yes,3,11667 Blackbird Street,2226,NSW,Australia,10,12640,12640,15,29-01-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34586
231,Basile,Winsor,Male,48,05-08-1995,28,Design Engineer,Financial Services,Mass Customer,N,Yes,3,11667 Blackbird Street,2226,NSW,Australia,10,14179,14179,26,25-01-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,39031
231,Basile,Winsor,Male,48,05-08-1995,28,Design Engineer,Financial Services,Mass Customer,N,Yes,3,11667 Blackbird Street,2226,NSW,Australia,10,19516,19516,71,12-02-2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",37499
232,Zaria,Koeppke,Female,94,11-11-1987,36,Professor,Retail,Mass Customer,N,No,12,0 Sommers Circle,2145,NSW,Australia,9,3982,3982,53,23-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
232,Zaria,Koeppke,Female,94,11-11-1987,36,Professor,Retail,Mass Customer,N,No,12,0 Sommers Circle,2145,NSW,Australia,9,4375,4375,7,02-01-2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
232,Zaria,Koeppke,Female,94,11-11-1987,36,Professor,Retail,Mass Customer,N,No,12,0 Sommers Circle,2145,NSW,Australia,9,6078,6078,22,04-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
232,Zaria,Koeppke,Female,94,11-11-1987,36,Professor,Retail,Mass Customer,N,No,12,0 Sommers Circle,2145,NSW,Australia,9,8709,8709,73,08-08-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
232,Zaria,Koeppke,Female,94,11-11-1987,36,Professor,Retail,Mass Customer,N,No,12,0 Sommers Circle,2145,NSW,Australia,9,14876,14876,84,19-07-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
232,Zaria,Koeppke,Female,94,11-11-1987,36,Professor,Retail,Mass Customer,N,No,12,0 Sommers Circle,2145,NSW,Australia,9,15996,15996,22,11-08-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
233,Art,Barwell,Male,34,08-08-1986,37,Environmental Tech,Property,Mass Customer,N,No,13,2 Northridge Street,2508,NSW,Australia,10,5096,5096,40,08-02-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
233,Art,Barwell,Male,34,08-08-1986,37,Environmental Tech,Property,Mass Customer,N,No,13,2 Northridge Street,2508,NSW,Australia,10,6385,6385,70,01-09-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
233,Art,Barwell,Male,34,08-08-1986,37,Environmental Tech,Property,Mass Customer,N,No,13,2 Northridge Street,2508,NSW,Australia,10,13005,13005,98,15-05-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
233,Art,Barwell,Male,34,08-08-1986,37,Environmental Tech,Property,Mass Customer,N,No,13,2 Northridge Street,2508,NSW,Australia,10,13155,13155,62,25-07-2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,3460,3460,64,01-01-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,9150,9150,93,03-08-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,10386,10386,0,09-07-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,12305,12305,15,20-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,12880,12880,35,08-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,13130,13130,0,19-12-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,13779,13779,1,31-01-2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
234,Mead,Alpes,Female,71,12-08-1969,54,Chief Design Engineer,Retail,High Net Worth,N,No,12,816 Spohn Center,2036,NSW,Australia,10,18301,18301,15,04-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,2769,2769,9,10-10-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,3494,3494,49,07-10-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,8245,8245,5,07-07-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,8327,8327,98,12-06-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,9125,9125,15,28-12-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,9203,9203,49,18-06-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,10037,10037,57,27-07-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,14703,14703,65,07-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,15378,15378,58,01-09-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
235,Leona,Phateplace,Female,30,26-12-1976,47,Social Worker,Health,Mass Customer,N,No,15,98 Service Court,2018,NSW,Australia,8,19258,19258,29,24-01-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
236,Tybalt,Gillingwater,Male,79,30-10-1954,69,Research Nurse,Health,Affluent Customer,N,No,14,6 Morning Park,3666,VIC,Australia,2,7725,7725,49,11-02-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
236,Tybalt,Gillingwater,Male,79,30-10-1954,69,Research Nurse,Health,Affluent Customer,N,No,14,6 Morning Park,3666,VIC,Australia,2,13855,13855,11,18-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
236,Tybalt,Gillingwater,Male,79,30-10-1954,69,Research Nurse,Health,Affluent Customer,N,No,14,6 Morning Park,3666,VIC,Australia,2,16058,16058,68,15-04-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
236,Tybalt,Gillingwater,Male,79,30-10-1954,69,Research Nurse,Health,Affluent Customer,N,No,14,6 Morning Park,3666,VIC,Australia,2,17755,17755,42,24-12-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
237,Reginald,Dartan,Male,18,07-03-1974,49,Account Coordinator,Property,High Net Worth,N,Yes,11,4263 Hanson Place,2021,NSW,Australia,11,9599,9599,0,16-03-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,41701
237,Reginald,Dartan,Male,18,07-03-1974,49,Account Coordinator,Property,High Net Worth,N,Yes,11,4263 Hanson Place,2021,NSW,Australia,11,9890,9890,0,22-02-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,38258
237,Reginald,Dartan,Male,18,07-03-1974,49,Account Coordinator,Property,High Net Worth,N,Yes,11,4263 Hanson Place,2021,NSW,Australia,11,11905,11905,23,04-12-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36833
237,Reginald,Dartan,Male,18,07-03-1974,49,Account Coordinator,Property,High Net Worth,N,Yes,11,4263 Hanson Place,2021,NSW,Australia,11,13139,13139,2,26-02-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647
237,Reginald,Dartan,Male,18,07-03-1974,49,Account Coordinator,Property,High Net Worth,N,Yes,11,4263 Hanson Place,2021,NSW,Australia,11,13485,13485,40,28-02-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34170
237,Reginald,Dartan,Male,18,07-03-1974,49,Account Coordinator,Property,High Net Worth,N,Yes,11,4263 Hanson Place,2021,NSW,Australia,11,16219,16219,67,30-01-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34115
